100000000068,0.4951736397420725,0.5931525761944021,0.5095995361507653,0.5372900672046974,0.4417415518906169,0.5591756670592258,0.4579972951233991,0.17043831851280244,0.7224068435239197,0.6300795484045398,0.3837306440299383,0.9779909836975946,0.8532144928036689,0.44044757485183916,0.5358434216530699,0.33981685442521103,0.1085631118396332,0.9801853543208635,0.6460083327392574,0.5296001379721814,0.3941825998608832,0.28804319753332924,0.10745358180911699,0.5603250744970394,0.4130797317996661,0.2389104763968966,0.23209713743382457,0.28950935282501317,0.6105880591603214,0.9457893802803599,0.08531510429420433,0.5693252351714116
200000000148,0.050719034244165184,0.8285348379160572,0.6076456801148759,0.8159919446050939,0.18318113536979866,0.5588002674270125,0.9405794713858339,0.5074402792437914,0.6074955635770765,0.8425347557335519,0.7274746839267745,0.3918726702318723,0.23464824128021525,0.8139435455791335,0.7297425406527442,0.8649508944121495,0.09332458251559558,0.5898870521446349,0.8661151717548843,0.7539033044094057,0.7072465898159943,0.0838204240993281,0.2959839140738795,0.4601634544373916,0.23529336999108338,0.6071140918833831,0.05779671885554199,0.34083547476237874,0.4514953826356057,0.5787073854925384,0.3505478977301539,0.3876303276837739
300000000176,0.09024100474850702,0.7366103665277809,0.9879678560253962,0.6474233170669725,0.504493389201939,0.4842897194629236,0.6855333883243115,0.7745602263504969,0.6051084454970878,0.8353263227887684,0.8602439847663583,0.5627510106155743,0.21279811668115345,0.6443927254460746,0.7472572151970219,0.9682429079881852,0.1647598298281106,0.8872943131842572,0.5951767449655159,0.5158262760356175,0.3235998257929668,0.22139637782887292,0.24016276073165022,0.542177223230639,0.35416244053040047,0.9302940009512948,0.11548293560684804,0.3796865672583473,0.39355942353112233,0.570935853121614,0.46511956320466147,0.9064861241736996
400000000228,0.3662619079567293,0.5808394374129833,0.469119907237144,0.31806826908155805,0.22876958129185945,0.5100320311116895,0.4267976105922546,0.8433842793037082,0.5227314785862757,0.5116886542533114,0.46388049646803986,0.594027887396207,0.14908164966176013,0.7346936168289271,0.37451056964609847,0.759485939064573,0.3666814506488879,0.950754529266688,0.675348872730371,0.9917495036918275,0.7683784657926511,0.2165932053331746,0.5399257303055232,0.7577386282788439,0.34479973654578894,0.9681060108195455,0.2723565322068251,0.8057484019049184,0.5431800950490889,0.9778623531831024,0.481023931609717,0.7896440166372725
500000000316,0.31992011669429105,0.7790022052699974,0.5078340923206814,0.2449771032936504,0.2720965872199741,0.9147827256381866,0.41669321053440483,0.8540840688182468,0.1561797888753668,0.2305791073671876,0.5524169877366731,0.2420504482330605,0.20715076081325193,0.9949967995629349,0.21775344860813023,0.863564684593345,0.4258964178344576,0.5948266978665272,0.986992621172652,0.662851665799589,0.5486005545421191,0.16000488981071972,0.6296205720193262,0.9140535023832448,0.5582372535982805,0.9061691807727889,0.5368233311381315,0.7006818399389936,0.868604067433983,0.8164048589437671,0.330486462277914,0.6311140213193269
600000000420,0.8103574797555635,0.7064508388137163,0.5477613959647564,0.4898514053616526,0.45042444030270623,0.7728050923740887,0.5568398176470788,0.6059534896822272,0.2849416163220534,0.204870146600202,0.834900474859845,0.12573031219176636,0.4371828487575122,0.8136278357705815,0.491314998886269,0.925800477087112,0.8290852411330754,0.7403397676964685,0.7790903264125899,0.4746111322865268,0.359985601946828,0.0877099346740526,0.8759160796693402,0.6999578725096058,0.8410558711554443,0.906012836858103,0.6312130738514155,0.7708791597394794,0.5762670462095547,0.8403088698456583,0.6016770374824012,0.6008790787994522
700000000472,0.42427888073312486,0.7312535543146093,0.9030490755493604,0.3373714978349234,0.37840159110174626,0.7628992936374064,0.8692854005157271,0.41401534506156584,0.26092474339367333,0.17502730291788224,0.8266337970098127,0.036654261482922855,0.9873112087332467,0.9357190002730503,0.473221625500953,0.7692383964019187,0.719359899035268,0.8463556164726482,0.9601747751585535,0.8213493856110791,0.386575102924576,0.26497333023912256,0.9516145649265134,0.29255633235984324,0.37544673405515017,0.7789831130187354,0.875681588690231,0.6923831227953494,0.2805728990119019,0.5393553367773192,0.8724570334686422,0.6827097903911599
800000000472,0.9703778589372201,0.8115963961122096,0.9876846802670534,0.6468172245127631,0.4617894955303072,0.9172123163780234,0.9131621986457142,0.09973870759752484,0.46818300633723925,0.26234539465933876,0.8687437741721286,0.05103622850046294,0.9238517977976884,0.5387472432388265,0.5337387712246653,0.9746393791592529,0.9847805602083507,0.9424691199558257,0.6409282849596225,0.6723268312660764,0.4923416711779575,0.13738703684856796,0.5932642768220913,0.5304744570013629,0.1805088089592238,0.6840243020157561,0.5914108046295499,0.7607104399745123,0.3484344548961525,0.5382200934890702,0.9480723131809558,0.9482752741179803
900000000580,0.743697733639663,0.809269740695344,0.7884162628689739,0.6709706931672855,0.39102068509194576,0.7150983477241639,0.9689514429686433,0.044985365613011745,0.3211881835045559,0.5994415772801411,0.7977627634587645,0.2881302599169346,0.9855398781289741,0.48800235094686467,0.5066955127359624,0.6868484808732755,0.9774915978782581,0.9406401396789863,0.3365938541272056,0.7462025099326589,0.8231404090499408,0.5373429117280829,0.2638506892588952,0.6009327099891494,0.12570483144614503,0.9409034996097183,0.933330821390734,0.19688435250515252,0.3899015657464043,0.6095335025382986,0.9541160821212553,0.9115175850845713
1000000000668,0.69061249485121,0.9362945203077229,0.9229074603348871,0.6660728669013479,0.4608207749614628,0.9362817948760229,0.572584004277249,0.10194008566646004,0.43634620461733453,0.7078389652233058,0.8402466456696519,0.22398949345110883,0.880660473787023,0.6428354684518203,0.3562167384934567,0.4481493194734966,0.9148746599318016,0.9030098948738838,0.46806930421772264,0.5610194130659051,0.9390499539540452,0.5521978018628957,0.47994439467205136,0.6233033865988503,0.06878581170971126,0.9536020652956453,0.6818426261872714,0.1876536630295712,0.6393913238382898,0.3601538333028418,0.9628830413173947,0.8890819214357379
1100000000784,0.5615077696003938,0.9088343519917697,0.7516215784012883,0.7093937786415279,0.5710657343225902,0.8092912622769145,0.5328898082803659,0.164586298542623,0.31032630287322355,0.9192959198729355,0.6554600196359457,0.28712859718091494,0.8207051966934977,0.8989273611795158,0.32067519366486036,0.4490134752752682,0.9210671667513916,0.7624225897281672,0.4461262129362182,0.689347218901384,0.6770531556098806,0.9014423284140252,0.4334666208154148,0.5640197803848487,0.15644004090405106,0.6364829761630864,0.6832638821071377,0.15176224163667584,0.5255749446383287,0.3354905489686154,0.6630654862203347,0.6535301350546929
1200000000812,0.6302953400919407,0.6772932208372543,0.6886066344239004,0.7163161620812153,0.8998129181401469,0.8251772818337058,0.376618102368349,0.13675241794995782,0.12334987628494784,0.817694822527521,0.9065078249325528,0.34487033305273146,0.7896194688088383,0.737381405934841,0.40066576787905817,0.3973228910040854,0.7163611632594156,0.816354570433952,0.3620301695886439,0.7978633972304074,0.8990310963093188,0.6480913071831707,0.6149712634801581,0.8920785844680788,0.1708858366721454,0.7815504117400702,0.6846719839157906,0.10978181330935463,0.4433596751454949,0.3190724652880379,0.5114741185803244,0.9839129502653421
1300000000868,0.5178031000046144,0.8398765694441951,0.3722963245674381,0.9486079422844095,0.8374035338037311,0.701516352384679,0.6270599828220411,0.12586752395949882,0.16781253870545818,0.4124920791102062,0.6762570787841895,0.29529446196908965,0.6816412018572928,0.6703026075004457,0.33819459426718146,0.27149608079717086,0.5044209421218554,0.6236498644392843,0.39734845974357835,0.9999524142084718,0.780353154574854,0.7259328799265228,0.6049202772343715,0.670893294821133,0.145500159075057,0.6098557523062205,0.5750238112896606,0.04966455753121075,0.4692105947032825,0.2741842695022917,0.5060800331106714,0.9526058643715278
1400000001000,0.5006926473054403,0.6645558787272168,0.38593656155930145,0.6482407688827692,0.965650524567848,0.6685209427466097,0.8934780524994475,0.24285184890738706,0.22277884148162622,0.21566885586545465,0.5972049127466983,0.4488192489793143,0.8356690963211828,0.578477850870339,0.30539204284009575,0.4260457418378233,0.8095715223189336,0.7763581338088825,0.5563377220360428,0.9881982099081396,0.5957161392541616,0.6745414545856687,0.6301614699737259,0.7264576808310232,0.11399024477160108,0.9858019404399149,0.3216959030710539,0.0175674382728722,0.8999173822599602,0.2675886294674342,0.6415595367756672,0.8444211963076924
